image_name,prawn_id,meas_1,meas_2,meas_3,avg,std,dev_pct,flag,base_image_name,camera_frame,scale_factor,scaled_meas_1,scaled_meas_2,scaled_meas_3,scaled_avg,measurement_type
undistorted_GX010097_105_1651.jpg_gamma_obj0_cropped0.878674_0.21296999999999996,1.jpg,223.8861,227.5016,230.2738,225.6939,2.0,OK,,undistorted_GX010097_105_1651.jpg_gamma,GX010097_105_1651,0.1779517750689563,39.84092890826585,40.48431355102767,40.97763146187383,40.162630127235516,carapace
undistorted_GX010097_124_1870.jpg_gamma_obj0_cropped0.267264_0.7945769999999999,1.jpg,169.5317,167.726,170.1352,168.6288,0.9,OK,,undistorted_GX010097_124_1870.jpg_gamma,GX010097_124_1870,0.18164314387953426,30.79427097524204,30.466277950338764,30.903892612573337,30.630265380633208,carapace
undistorted_GX010097_32_528.jpg_gamma_obj0_cropped0.691401_0.0580572,1.jpg,250.108,246.0081,242.8703,248.0581,2.1,OK,,undistorted_GX010097_32_528.jpg_gamma,GX010097_32_528,0.18248508184455922,45.64097884997902,44.89280826292451,44.32020657311265,45.266902680705854,carapace
undistorted_GX010097_60_1080.jpg_gamma_obj0_cropped0.67413_0.764166,1.jpg,195.617,191.6377,192.3538,193.6273,0.7,OK,,undistorted_GX010097_60_1080.jpg_gamma,GX010097_60_1080,0.1960054097493091,38.3419902389306,37.56202591191517,37.702385385836656,37.9519982751524,carapace
undistorted_GX010101_12_173.jpg_gamma_obj0_cropped0.613399_0.332871,1.jpg,241.2986,236.677,243.2324,238.9878,1.8,OK,,undistorted_GX010101_12_173.jpg_gamma,GX010101_12_173,0.19950522703694834,48.14033197669778,47.21829861942382,48.52613518474183,47.6793152980608,carapace
undistorted_GX010102_50_1396.jpg_gamma_obj0_cropped0.742883_0.283068,1.jpg,197.5171,202.2004,198.3053,199.8587,0.8,OK,,undistorted_GX010102_50_1396.jpg_gamma,GX010102_50_1396,0.19964064683569574,39.432441605110796,40.36741864643641,39.589798362946695,39.89992014374126,carapace
undistorted_GX010102_9_165.jpg_gamma_obj0_cropped0.42886599999999997_0.855079,1.jpg,94.3663,93.6056,94.0213,93.9859,0.0,OK,,undistorted_GX010102_9_165.jpg_gamma,GX010102_9_165,0.1898109482954977,17.911756890137422,17.767367701769036,17.846272112975477,17.839552805405816,carapace
undistorted_GX010105_28_816.jpg_gamma_obj0_cropped0.76104_0.157493,1.jpg,140.8013,143.7533,142.9475,142.2773,0.5,OK,,undistorted_GX010105_28_816.jpg_gamma,GX010105_28_816,0.18346940647647006,25.832730942115404,26.374332630033944,26.226492982295202,26.103531786074672,carapace
undistorted_GX010152_36_378.jpg_gamma_obj0_cropped0.553346_0.115344,1.jpg,254.0256,249.8159,250.9123,251.9208,0.4,OK,,undistorted_GX010152_36_378.jpg_gamma,GX010152_36_378,0.14420442419173418,36.63161537795979,36.024558013439844,36.182663744123666,36.32809390592103,carapace
undistorted_GX010155_18_219.jpg_gamma_obj0_cropped0.8368640000000002_0.380969,1.jpg,253.4324,256.3299,256.1816,254.8812,0.5,OK,,undistorted_GX010155_18_219.jpg_gamma,GX010155_18_219,0.13673530779117785,34.6531572182569,35.04934777258184,35.02906992643641,34.85125933218476,carapace
undistorted_GX010157_160_2259_obj0_cropped0.39966599999999997_0.186041,1.jpg,266.3269,265.5485,265.0453,265.9377,0.3,OK,,,GX010157_160_2259,0.13400155441803124,35.68821858333557,35.58391177337657,35.51648219119342,35.63606517835607,carapace
undistorted_GX010157_174_2582.jpg_gamma_obj0_cropped0.286604_0.626463,1.jpg,289.3648,291.0464,294.0901,290.2056,1.3,OK,,undistorted_GX010157_174_2582.jpg_gamma,GX010157_174_2582,0.14288776166321354,41.346688576123455,41.58696863613631,42.02187611631064,41.46682860612989,carapace
undistorted_GX010157_177_2665.jpg_gamma_obj0_cropped0.310833_0.527406,1.jpg,235.2616,232.8626,236.4783,234.0621,1.0,OK,,undistorted_GX010157_177_2665.jpg_gamma,GX010157_177_2665,0.14038831407673627,33.0279793909955,32.691187825525404,33.19878985273266,32.85958360826045,carapace
undistorted_GX010157_68_883_obj0_cropped0.826173_0.37526200000000004,1.jpg,254.6723,253.0316,258.1182,253.852,1.7,OK,,,GX010157_68_883,0.15586034912718205,39.693313591022445,39.437593516209475,40.2303927680798,39.56546134663342,carapace
undistorted_GX010161_54_676.jpg_gamma.jpg_gamma_obj0_cropped0.699212_0.356008,1.jpg,249.3532,255.9941,253.3081,252.6737,0.3,OK,,undistorted_GX010161_54_676.jpg_gamma.jpg_gamma,GX010161_54_676,0.13106503447010406,32.68148575323075,33.551875540643266,33.19983485805657,33.116687200188736,carapace
undistorted_GX010162_72_927.jpg_gamma.jpg_gamma_obj0_cropped0.440538_0.563871,1.jpg,248.5739,247.5035,248.7448,248.0387,0.3,OK,,undistorted_GX010162_72_927.jpg_gamma.jpg_gamma,GX010162_72_927,0.13324983010646663,33.12242994390183,32.97979932575586,33.14520233986702,33.05111463482884,carapace
undistorted_GX010169_121_1249_obj0_cropped0.50692_0.339794,1.jpg,241.0187,247.6308,243.329,244.3247,0.4,OK,,,GX010169_121_1249,0.14859945018203433,35.81524630358867,36.797800728137304,36.158555613344234,36.306516085890486,carapace
undistorted_GX010173_75_922.jpg_gamma_obj0_cropped0.422962_0.311624,1.jpg,279.1129,278.7293,281.8865,278.9211,1.1,OK,,undistorted_GX010173_75_922.jpg_gamma,GX010173_75_922,0.1466555208470823,40.9334477246396,40.87719066684266,41.340211477261064,40.90531919574113,carapace
undistorted_GX010174_104_1236_obj0_cropped0.869861_0.531581,1.jpg,300.4829,299.5363,303.1914,300.0096,1.1,OK,,,GX010174_104_1236,0.107670442310177,32.35312674964468,32.25120590895387,32.6447521426418,32.302166329299276,carapace
undistorted_GX010174_62_790.jpg_gamma_obj0_cropped0.726009_0.427389,1.jpg,293.6018,295.3574,292.1815,294.4796,0.8,OK,,undistorted_GX010174_62_790.jpg_gamma,GX010174_62_790,,,,,,carapace
undistorted_GX010175_215_2644.jpg_gamma_obj0_cropped0.70548_0.525861,1.jpg,374.2138,380.916,373.2251,377.5649,1.1,OK,,undistorted_GX010175_215_2644.jpg_gamma,GX010175_215_2644,0.14673944943358572,54.911926982449955,55.895404120443736,54.76684568879497,55.40366555144685,carapace
undistorted_GX010175_266_3372.jpg_gamma.jpg_gamma_obj0_cropped0.740022_0.712154,1.jpg,337.5574,341.5026,332.5673,339.53,2.1,OK,,undistorted_GX010175_266_3372.jpg_gamma.jpg_gamma,GX010175_266_3372,0.13916334994015975,46.97561858109048,47.52464582927439,46.281179548554086,47.25013220518243,carapace
undistorted_GX010178_107_2118_obj0_cropped0.545313_0.353815,1.jpg,307.5224,309.0275,308.026,308.2749,0.1,OK,,,GX010178_107_2118,0.1315737536676184,40.46187650487481,40.65990816151994,40.528137047221826,40.56088575450969,carapace
undistorted_GX010178_114_2258_obj0_cropped0.86194_0.0996985,1.jpg,329.5087,334.9746,334.4264,332.2417,0.7,OK,,,GX010178_114_2258,0.13471279232675937,44.38903707296045,45.12536372453929,45.05151417178576,44.75720713438948,carapace
undistorted_GX010178_172_3604.jpg_gamma_obj0_cropped0.735764_0.290903,1.jpg,333.0015,334.0135,326.0061,333.5075,2.2,OK,,undistorted_GX010178_172_3604.jpg_gamma,GX010178_172_3604,0.14577471974810127,48.54320033819735,48.69072435458243,47.52344786367148,48.61696234638988,carapace
undistorted_GX010178_189_3987.jpg_gamma_obj0_cropped0.815087_0.280456,1.jpg,324.0139,324.0756,324.0015,324.0447,0.0,OK,,undistorted_GX010178_189_3987.jpg_gamma,GX010178_189_3987,0.13704262025489927,44.4037138550089,44.412169384678634,44.402014526517746,44.40793476771275,carapace
undistorted_GX010179_200_3927.jpg_gamma_obj0_cropped0.749132_0.321943,1.jpg,368.3178,368.958,374.3274,368.6379,1.5,OK,,undistorted_GX010179_200_3927.jpg_gamma,GX010179_200_3927,0.13422098142381617,49.435976591860836,49.52190486416837,50.2425910018254,49.4789407280146,carapace
undistorted_GX010179_88_1697.jpg_gamma_obj0_cropped0.705352_0.444284,1.jpg,332.9519,327.3316,324.0525,330.1418,1.8,OK,,undistorted_GX010179_88_1697.jpg_gamma,GX010179_88_1697,0.1322314049586777,44.02669752066116,43.2835173553719,42.8499173553719,43.65511404958678,carapace
undistorted_GX010180_91_1563_obj0_cropped0.572396_0.699211,1.jpg,318.4274,321.5665,320.0391,319.9969,0.0,OK,,,GX010180_91_1563,0.1292674414095322,41.16229527268967,41.56807869801834,41.370635608009415,41.365180521981934,carapace
undistorted_GX010180_99_1788_obj0_cropped0.43788_0.339204,1.jpg,300.5412,295.2372,291.8715,297.8892,2.0,OK,,,GX010180_99_1788,0.12476450699305061,37.49687464909982,36.83512370400868,36.41520380282218,37.16599917655425,carapace
undistorted_GX010181_101_1542_obj0_cropped0.768259_0.257719,1.jpg,290.4961,288.4042,288.0451,289.4502,0.5,OK,,,GX010181_101_1542,0.14286326556852436,41.50122148092061,41.202365815677815,41.151063617012156,41.35180079146249,carapace
undistorted_GX010183_128_2852.jpg_gamma_obj0_cropped0.722962_0.441199,1.jpg,263.5773,257.2567,261.9466,260.417,0.6,OK,,undistorted_GX010183_128_2852.jpg_gamma,GX010183_128_2852,0.14541435821373,38.32792391920778,37.408817926682076,38.090796725268646,37.86837092294492,carapace
undistorted_GX010183_37_685.jpg_gamma_obj0_cropped0.21890599999999996_0.757572,1.jpg,251.0777,253.4285,248.6001,252.2531,1.4,OK,,undistorted_GX010183_37_685.jpg_gamma,GX010183_37_685,0.1381081939591476,34.67588769041667,35.00055243277584,34.33371082906349,34.83822006159626,carapace
undistorted_GX010183_80_1633.jpg_gamma_obj0_cropped0.500793_0.50607,1.jpg,258.7856,259.2373,258.0174,259.0115,0.4,OK,,undistorted_GX010183_80_1633.jpg_gamma,GX010183_80_1633,0.12678609917208677,32.81041674590798,32.86768602690401,32.71301966452398,32.83905772571096,carapace
undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,194.4865,198.0101,192.3538,196.2483,2.0,OK,,undistorted_GX010067_33_625.jpg_gamma,GX010067_33_625,0.18432500184325,35.84872447098724,36.49821204748212,35.455614539556144,36.17346825923468,carapace
undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,194.4865,198.0101,192.3538,196.2483,2.0,OK,,undistorted_GX010067_33_625.jpg_gamma,GX010067_33_625,0.1886045151920937,36.68103204390713,37.34559891363799,36.27879519435695,37.01331547877256,carapace
undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,205.7984,202.4105,205.8665,204.1045,0.9,OK,,undistorted_GX010067_33_625.jpg_gamma,GX010067_33_625,0.18432500184325,37.9337904593379,37.30931578559316,37.94634299196343,37.62156233871562,carapace
undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,205.7984,202.4105,205.8665,204.1045,0.9,OK,,undistorted_GX010067_33_625.jpg_gamma,GX010067_33_625,0.1886045151920937,38.81450745930857,38.175534222289286,38.82735142679316,38.49503027102469,carapace
undistorted_GX010068_26_666.jpg_gamma_obj2_cropped0.644743_0.8728269999999999,1.jpg,218.5154,212.5112,218.1972,215.5133,1.2,OK,,undistorted_GX010068_26_666.jpg_gamma,GX010068_26_666,0.19067594622938314,41.665630660692145,40.52077414434169,41.60495757460196,41.093202402516916,carapace
undistorted_GX010069_19_191.jpg_gamma_obj2_cropped0.680402_0.8831689999999999,1.jpg,206.4946,208.8851,203.9608,207.6898,1.8,OK,,undistorted_GX010069_19_191.jpg_gamma,GX010069_19_191,0.17935932847867417,37.03673279047243,37.4654912652007,36.58227212397317,37.25110305987014,carapace
undistorted_GX010073_42_695.jpg_gamma_obj2_cropped0.10033300000000002_0.0908068,1.jpg,159.2011,160.6113,156.9235,159.9062,1.9,OK,,undistorted_GX010073_42_695.jpg_gamma,GX010073_42_695,0.1969201685636643,31.349907447520774,31.627604269229256,30.90140207160017,31.48875585837502,carapace
undistorted_GX010073_55_1014.jpg_gamma_obj2_cropped0.577343_0.508345,1.jpg,189.0661,190.0,194.0412,189.5331,2.4,OK,,undistorted_GX010073_55_1014.jpg_gamma,GX010073_55_1014,0.17378308395460787,32.85648992927029,33.0187859513755,33.72107815025286,32.937646629477086,carapace
undistorted_GX010077_14_237.jpg_gamma_obj2_cropped0.369629_0.12261,1.jpg,133.015,135.7682,136.0588,134.3916,1.2,OK,,undistorted_GX010077_14_237.jpg_gamma,GX010077_14_237,0.17037516611578696,22.662452720891398,23.13152962824139,23.181040651514632,22.896991174566395,carapace
undistorted_GX010080_157_2283.jpg_gamma_obj2_cropped0.235209_0.123212,1.jpg,173.2195,170.6019,173.6001,171.9107,1.0,OK,,undistorted_GX010080_157_2283.jpg_gamma,GX010080_157_2283,0.17417961401797533,30.171305650386678,29.715373092733223,30.23759841148192,29.94333937155995,carapace
undistorted_GX010080_193_2640.jpg_gamma_obj2_cropped0.610808_0.498642,1.jpg,207.5885,205.9126,203.1059,206.7506,1.8,OK,,undistorted_GX010080_193_2640.jpg_gamma,GX010080_193_2640,0.18928280744259998,39.29293407279817,38.975715015805115,38.444454960155966,39.13433400844201,carapace
undistorted_GX010080_193_2640.jpg_gamma_obj7_cropped0.281944_0.396994,1.jpg,121.0372,120.8801,120.8056,120.9586,0.1,OK,,undistorted_GX010080_193_2640.jpg_gamma,GX010080_193_2640,0.18928280744259998,22.910261020991463,22.88052469194223,22.866423122787754,22.895383392326476,carapace
undistorted_GX010080_237_3366.jpg_gamma_obj2_cropped0.536768_0.147128,1.jpg,233.2574,230.8008,232.7101,232.0291,0.3,OK,,undistorted_GX010080_237_3366.jpg_gamma,GX010080_237_3366,0.1863307743906984,43.46303197436089,43.005291793992704,43.361053141536864,43.2341618841768,carapace
undistorted_GX010080_238_3392.jpg_gamma_obj2_cropped0.769997_0.339013,1.jpg,218.0092,216.3932,218.33,217.2012,0.5,OK,,undistorted_GX010080_238_3392.jpg_gamma,GX010080_238_3392,0.18067173752009974,39.38810095936693,39.09613543153445,39.446060452763376,39.242118195450686,carapace
undistorted_GX010082_236_3137.jpg_gamma_obj2_cropped0.05702410000000001_0.264227,1.jpg,136.4734,139.7426,138.4522,138.108,0.2,OK,,undistorted_GX010082_236_3137.jpg_gamma,GX010082_236_3137,0.19228920296125374,26.242361311412367,26.870993173733297,26.622863186232095,26.55667724257283,carapace
undistorted_GX010082_65_1070.jpg_gamma_obj2_cropped0.700407_0.878715,1.jpg,192.2602,192.3746,190.0237,192.3174,1.2,OK,,undistorted_GX010082_65_1070.jpg_gamma,GX010082_65_1070,0.1886756853644271,36.27482500330183,36.296409501707515,35.852851832984285,36.28561725250467,carapace
undistorted_GX010082_8_59.jpg_gamma_obj2_cropped0.755945_0.47075700000000004,1.jpg,272.6169,269.8463,269.3121,271.2316,0.7,OK,,undistorted_GX010082_8_59.jpg_gamma,GX010082_8_59,0.19187965308158725,52.30963619617776,51.778014429349916,51.67551231867373,52.04382531276384,carapace
undistorted_GX010084_130_1748.jpg_gamma_obj2_cropped0.357819_0.4446010000000001,1.jpg,174.8885,171.4934,172.2005,173.191,0.6,OK,,undistorted_GX010084_130_1748.jpg_gamma,GX010084_130_1748,0.18221574344023322,31.867438046647226,31.248797376093293,31.37764212827988,31.558126822157433,carapace
undistorted_GX010084_30_344.jpg_gamma_obj2_cropped0.207125_0.521242,1.jpg,198.0808,196.9772,200.2623,197.529,1.4,OK,,undistorted_GX010084_30_344.jpg_gamma,GX010084_30_344,,,,,,carapace
undistorted_GX010085_261_3610.jpg_gamma_obj2_cropped0.652377_0.435178,1.jpg,213.6001,217.0576,210.0595,215.3288,2.4,OK,,undistorted_GX010085_261_3610.jpg_gamma,GX010085_261_3610,0.1733643077563191,37.030633473180536,37.63004056724801,36.416819805138516,37.33032835199889,carapace
undistorted_GX010085_263_3738.jpg_gamma_obj2_cropped0.506432_0.382421,1.jpg,190.1631,195.6553,192.2108,192.9092,0.4,OK,,undistorted_GX010085_263_3738.jpg_gamma,GX010085_263_3738,0.17514055029160902,33.305269979158275,34.26717690946985,33.6639052839904,33.78622344431406,carapace
undistorted_GX010088_262_3712.jpg_gamma_obj2_cropped0.0832966_0.156131,1.jpg,235.5101,234.4376,230.2564,234.9739,2.0,OK,,undistorted_GX010088_262_3712.jpg_gamma,GX010088_262_3712,0.1953468383114219,46.0061534254068,45.796643941317804,44.97985974097009,45.90140845070422,carapace
undistorted_GX010088_327_4364.jpg_gamma_obj2_cropped0.0898486_0.872778,1.jpg,268.2257,270.9852,264.4617,269.6054,1.9,OK,,undistorted_GX010088_327_4364.jpg_gamma,GX010088_327_4364,0.19425774117098565,52.10491860600645,52.64097284276779,51.373732468238856,52.37293601150005,carapace
undistorted_GX010089_11_236.jpg_gamma_obj2_cropped0.49302100000000004_0.456011,1.jpg,130.1384,128.0352,130.2997,129.0868,0.9,OK,,undistorted_GX010089_11_236.jpg_gamma,GX010089_11_236,0.18284209756454325,23.794778029693553,23.41022453009581,23.824270460030718,23.602501279894685,carapace
undistorted_GX010091_5_149.jpg_gamma_obj2_cropped0.107193_0.133569,1.jpg,110.3857,109.11,112.9248,109.7479,2.9,OK,,undistorted_GX010091_5_149.jpg_gamma,GX010091_5_149,0.19228920296125374,21.225978271320066,20.980674935102396,21.714219786558985,21.10333621767138,carapace
undistorted_GX010097_105_1651.jpg_gamma_obj2_cropped0.696019_0.307528,1.jpg,219.3855,224.2231,225.2687,221.8043,1.6,OK,,undistorted_GX010097_105_1651.jpg_gamma,GX010097_105_1651,0.1779517750689563,39.04003914939051,39.90089865646409,40.08696503247619,39.4704689029273,carapace
undistorted_GX010097_32_528.jpg_gamma_obj2_cropped0.8317550000000001_0.863504,1.jpg,213.4315,212.6405,212.7769,213.036,0.1,OK,,undistorted_GX010097_32_528.jpg_gamma,GX010097_32_528,0.18248508184455922,38.94806474570704,38.803719045967995,38.828610011131595,38.87589189583752,carapace
undistorted_GX010097_60_1080.jpg_gamma_obj2_cropped0.496912_0.391393,1.jpg,217.4419,216.4532,214.0327,216.9476,1.3,OK,,undistorted_GX010097_60_1080.jpg_gamma,GX010097_60_1080,0.1960054097493091,42.61978870616829,42.42599815754915,41.951567063250955,42.52290323212921,carapace
undistorted_GX010102_9_165.jpg_gamma_obj2_cropped0.4502630000000001_0.499096,1.jpg,111.7587,109.7862,110.3902,110.7724,0.3,OK,,undistorted_GX010102_9_165.jpg_gamma,GX010102_9_165,0.1898109482954977,21.21302482727204,20.838622731759166,20.95326854452965,21.02581428896819,carapace
undistorted_GX010152_36_378.jpg_gamma_obj2_cropped0.73965_0.810014,1.jpg,232.1314,230.0543,229.8695,231.0929,0.5,OK,,undistorted_GX010152_36_378.jpg_gamma,GX010152_36_378,0.14420442419173418,33.47437487382113,33.17484786433248,33.14819888674184,33.324618579298004,carapace
undistorted_GX010155_18_219.jpg_gamma_obj2_cropped0.572885_0.834396,1.jpg,206.2862,203.0887,205.5262,204.6874,0.4,OK,,undistorted_GX010155_18_219.jpg_gamma,GX010155_18_219,0.13673530779117785,28.206607050072474,27.769395903410178,28.102688216151176,27.987994639975934,carapace
undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,623.2439,612.2777,619.7322,617.7608,0.3,OK,,undistorted_GX010067_33_625.jpg_gamma,GX010067_33_625,0.18432500184325,114.87943301629434,112.85808818108087,114.2321389073214,113.8687605986876,total
undistorted_GX010067_33_625.jpg_gamma_obj2_cropped0.730074_0.668993,1.jpg,623.2439,612.2777,619.7322,617.7608,0.3,OK,,undistorted_GX010067_33_625.jpg_gamma,GX010067_33_625,0.1886045151920937,117.54661360592974,115.47833877143019,116.88429112992966,116.51247618867997,total
undistorted_GX010068_26_666.jpg_gamma_obj2_cropped0.644743_0.8728269999999999,1.jpg,756.1911,764.0157,760.6083,760.1034,0.1,OK,,undistorted_GX010068_26_666.jpg_gamma,GX010068_26_666,0.19067594622938314,144.18745352273808,145.67941653160452,145.02970731242252,144.9334350271713,total
undistorted_GX010069_19_191.jpg_gamma_obj2_cropped0.680402_0.8831689999999999,1.jpg,728.1566,735.2911,735.3707,731.7238,0.5,OK,,undistorted_GX010069_19_191.jpg_gamma,GX010069_19_191,0.17935932847867417,130.60167880331457,131.88131793234567,131.89559493489256,131.24148939986367,total
undistorted_GX010073_42_695.jpg_gamma_obj2_cropped0.10033300000000002_0.0908068,1.jpg,521.0461,517.6534,525.1019,519.3497,1.1,OK,,undistorted_GX010073_42_695.jpg_gamma,GX010073_42_695,0.1969201685636643,102.60448584143988,101.93639478555394,103.40315466110039,102.27043046748848,total
undistorted_GX010073_55_1014.jpg_gamma_obj2_cropped0.577343_0.508345,1.jpg,623.5543,641.2488,636.4542,632.4016,0.6,OK,,undistorted_GX010073_55_1014.jpg_gamma,GX010073_55_1014,0.17378308395460787,108.36318926715674,111.43819404619154,110.6049736718628,109.90070034582835,total
undistorted_GX010077_14_237.jpg_gamma_obj2_cropped0.369629_0.12261,1.jpg,498.3423,502.2211,507.5047,500.2817,1.4,OK,,undistorted_GX010077_14_237.jpg_gamma,GX010077_14_237,0.17037516611578696,84.90515214502334,85.56600333935324,86.46619756704263,85.2355777421883,total
undistorted_GX010080_157_2283.jpg_gamma_obj2_cropped0.235209_0.123212,1.jpg,752.0007,767.4907,752.4307,759.7457,1.0,OK,,undistorted_GX010080_157_2283.jpg_gamma,GX010080_157_2283,0.17417961401797533,130.98319166724727,133.6812338883857,131.058088901275,132.3322127778165,total
undistorted_GX010080_157_2283.jpg_gamma_obj7_cropped0.7981360000000001_0.876279,1.jpg,731.0027,722.5407,727.9258,726.7717,0.2,OK,,undistorted_GX010080_157_2283.jpg_gamma,GX010080_157_2283,0.17417961401797533,127.3257681320978,125.85186023827771,126.7898348777259,126.58881418518776,total
undistorted_GX010080_193_2640.jpg_gamma_obj2_cropped0.610808_0.498642,1.jpg,662.6749,668.8617,656.4998,665.7683,1.4,OK,,undistorted_GX010080_193_2640.jpg_gamma,GX010080_193_2640,0.18928280744259998,125.43296549374419,126.60402036683008,124.26412522950541,126.01849293028712,total
undistorted_GX010080_193_2640.jpg_gamma_obj7_cropped0.281944_0.396994,1.jpg,526.6166,529.9972,533.3414,528.3069,1.0,OK,,undistorted_GX010080_193_2640.jpg_gamma,GX010080_193_2640,0.18928280744259998,99.67946849387668,100.31935795271716,100.95235751736669,99.99941322329693,total
undistorted_GX010080_212_2954.jpg_gamma_obj2_cropped0.675773_0.9642879999999999,1.jpg,646.7457,641.838,650.3691,644.2918,0.9,OK,,undistorted_GX010080_212_2954.jpg_gamma,GX010080_212_2954,0.18744142455482662,121.22693533270855,120.3070290534208,121.90611059044049,120.76697282099344,total
undistorted_GX010080_237_3366.jpg_gamma_obj2_cropped0.536768_0.147128,1.jpg,858.5389,861.5916,855.4841,860.0652,0.5,OK,,undistorted_GX010080_237_3366.jpg_gamma,GX010080_237_3366,0.1863307743906984,159.9722180815384,160.54103003652085,159.40301483192965,160.25661474249088,total
undistorted_GX010080_238_3392.jpg_gamma_obj2_cropped0.769997_0.339013,1.jpg,614.044,620.3781,617.256,617.211,0.0,OK,,undistorted_GX010080_238_3392.jpg_gamma,GX010080_238_3392,0.18067173752009974,110.94039639379213,112.0847892464182,111.52071401470668,111.51258378651828,total
undistorted_GX010080_238_3392.jpg_gamma_obj7_cropped0.7308_0.776331,1.jpg,839.869,820.3566,834.5945,830.1128,0.5,OK,,undistorted_GX010080_238_3392.jpg_gamma,GX010080_238_3392,0.18067173752009974,151.74059151926866,148.21525230808146,150.78763843971888,149.97792191367506,total
undistorted_GX010082_236_3137.jpg_gamma_obj2_cropped0.05702410000000001_0.264227,1.jpg,526.4466,516.4,513.4832,521.4233,1.5,OK,,undistorted_GX010082_236_3137.jpg_gamma,GX010082_236_3137,0.19228920296125374,101.22999711566196,99.29814440919142,98.73727526199404,100.2640707624267,total
undistorted_GX010082_53_796.jpg_gamma_obj2_cropped0.7874280000000001_0.593423,1.jpg,447.8661,438.3081,442.3302,443.0871,0.2,OK,,undistorted_GX010082_53_796.jpg_gamma,GX010082_53_796,0.1973515423023031,88.3870655799175,86.5007795385921,87.29454717688618,87.4439225592548,total
undistorted_GX010082_65_1070.jpg_gamma_obj2_cropped0.700407_0.878715,1.jpg,754.0,753.0106,742.033,753.5053,1.5,OK,,undistorted_GX010082_65_1070.jpg_gamma,GX010082_65_1070,0.1886756853644271,142.26146676477805,142.07479104167848,140.00358483802194,142.16812890322825,total
undistorted_GX010082_8_59.jpg_gamma_obj2_cropped0.755945_0.47075700000000004,1.jpg,746.0965,751.3641,744.5079,748.7303,0.6,OK,,undistorted_GX010082_8_59.jpg_gamma,GX010082_8_59,0.19187965308158725,143.16073758538647,144.17148284595902,142.85591756850104,143.66611021567275,total
undistorted_GX010084_130_1748.jpg_gamma_obj2_cropped0.357819_0.4446010000000001,1.jpg,557.3096,548.6575,555.3251,552.9835,0.4,OK,,undistorted_GX010084_130_1748.jpg_gamma,GX010084_130_1748,0.18221574344023322,101.550583090379,99.97403425655976,101.18897594752187,100.76229956268222,total
undistorted_GX010084_30_344.jpg_gamma_obj2_cropped0.207125_0.521242,1.jpg,694.8093,698.6444,697.5213,696.7269,0.1,OK,,undistorted_GX010084_30_344.jpg_gamma,GX010084_30_344,,,,,,total
undistorted_GX010085_261_3610.jpg_gamma_obj2_cropped0.652377_0.435178,1.jpg,718.5458,724.4667,728.2225,721.5062,0.9,OK,,undistorted_GX010085_261_3610.jpg_gamma,GX010085_261_3610,0.1733643077563191,124.57019520821052,125.5966679380049,126.2477896050761,125.08342290489233,total
undistorted_GX010085_263_3738.jpg_gamma_obj2_cropped0.506432_0.382421,1.jpg,678.5779,684.9467,696.563,681.7623,2.2,OK,,undistorted_GX010085_263_3738.jpg_gamma,GX010085_263_3738,0.17514055029160902,118.84650682172443,119.96194195842163,121.99642713277406,119.40422439007304,total
undistorted_GX010088_262_3712.jpg_gamma_obj2_cropped0.0832966_0.156131,1.jpg,734.8911,727.6435,725.6783,731.2673,0.8,OK,,undistorted_GX010088_262_3712.jpg_gamma,GX010088_262_3712,0.1953468383114219,143.558652888203,142.14285714285714,141.75896153620752,142.85075501553007,total
undistorted_GX010088_327_4364.jpg_gamma_obj2_cropped0.0898486_0.872778,1.jpg,734.2929,738.0312,736.3647,736.162,0.0,OK,,undistorted_GX010088_327_4364.jpg_gamma,GX010088_327_4364,0.19425774117098565,142.64208011189245,143.36827382571195,143.0445433000505,143.00516725591515,total
undistorted_GX010089_11_236.jpg_gamma_obj2_cropped0.49302100000000004_0.456011,1.jpg,429.6941,428.5464,424.9729,429.1202,1.0,OK,,undistorted_GX010089_11_236.jpg_gamma,GX010089_11_236,0.18284209756454325,78.5661705551086,78.35632267973378,77.70293644408689,78.46123747531631,total
undistorted_GX010090_132_1852.jpg_gamma_obj2_cropped0.4200920000000001_0.41218099999999996,1.jpg,361.7071,357.7988,361.5356,359.7529,0.5,OK,,undistorted_GX010090_132_1852.jpg_gamma,GX010090_132_1852,0.17886847800812064,64.6979984617311,63.99892678913196,64.6673225177527,64.34845368200763,total
undistorted_GX010091_5_149.jpg_gamma_obj2_cropped0.107193_0.133569,1.jpg,378.4706,378.431,383.471,378.4508,1.3,OK,,undistorted_GX010091_5_149.jpg_gamma,GX010091_5_149,0.19228920296125374,72.77581001826748,72.76819536583021,73.73733294875493,72.77200269204884,total
undistorted_GX010094_24_430.jpg_gamma_obj2_cropped0.9753109999999999_0.174068,1.jpg,555.3602,551.1307,538.0595,553.2454,2.7,OK,,undistorted_GX010094_24_430.jpg_gamma,GX010094_24_430,0.17645086725601256,97.99378892947257,97.24748998641329,94.94106541033648,97.62063063539958,total
